idade,data,estado,salario,nivel_educacao,numero_filhos,estado_civil,area_atuacao
43,1981-01-31,Amapá,16398.3,Mestrado,3,Solteiro(a),Engenharia
43,1980-12-01,Paraná,10266.12,Ensino Médio,1,Viúvo(a),Educação
28,1995-12-21,São Paulo,7920.5,Graduação,0,Casado(a),Marketing
32,1991-09-12,Pará,7932.27,Doutorado,5,Casado(a),Engenharia
31,1993-07-24,Amapá,4756.91,Ensino Fundamental,1,Viúvo(a),Saúde
56,1968-08-08,Minas Gerais,5586.52,Ensino Médio,2,Solteiro(a),Educação
32,1992-08-01,Rio Grande do Norte,13763.86,Doutorado,5,Solteiro(a),Educação
57,1967-01-10,Distrito Federal,12989.27,Doutorado,0,Divorciado(a),Finanças
50,1973-10-14,Minas Gerais,3205.66,Graduação,5,Casado(a),Saúde
46,1977-10-05,Maranhão,17132.04,Ensino Médio,1,Casado(a),Marketing
25,1998-12-21,Bahia,14334.51,Graduação,1,Solteiro(a),Marketing
48,1975-09-15,Paraná,8587.72,Pós-graduação,3,Solteiro(a),Direito
34,1990-06-04,Roraima,16287.02,Doutorado,1,Viúvo(a),Marketing
18,2005-12-23,Rio de Janeiro,10343.86,Graduação,1,Viúvo(a),Saúde
41,1982-09-02,Rondônia,4384.36,Pós-graduação,5,Viúvo(a),Direito
39,1985-07-21,Acre,13498.42,Graduação,0,Divorciado(a),Engenharia
19,2004-12-27,Rio Grande do Norte,5446.61,Mestrado,3,Divorciado(a),Finanças
58,1965-11-14,Espírito Santo,4271.64,Mestrado,3,Casado(a),Direito
28,1995-10-11,Distrito Federal,2341.65,Ensino Fundamental,1,Divorciado(a),Saúde
37,1987-02-03,Paraíba,12619.14,Ensino Fundamental,1,Casado(a),Direito
36,1987-09-24,Espírito Santo,16469.91,Pós-graduação,4,Casado(a),Educação
50,1974-08-18,Maranhão,14321.25,Pós-graduação,1,Viúvo(a),Saúde
31,1993-02-06,Minas Gerais,16521.78,Pós-graduação,1,Casado(a),Tecnologia
58,1966-03-18,São Paulo,18176.0,Ensino Fundamental,0,Viúvo(a),Educação
23,2000-09-06,Mato Grosso,14083.59,Ensino Fundamental,4,Viúvo(a),Educação
24,2000-07-07,Rio de Janeiro,12436.43,Doutorado,2,Solteiro(a),Engenharia
43,1981-02-12,São Paulo,12645.48,Doutorado,5,Solteiro(a),Saúde
38,1985-09-09,Piauí,14850.9,Ensino Médio,5,Solteiro(a),Educação
36,1988-04-07,Distrito Federal,15419.83,Graduação,5,Viúvo(a),Saúde
52,1971-08-30,Maranhão,15301.28,Ensino Médio,3,Solteiro(a),Saúde
58,1966-02-16,Paraná,11805.22,Mestrado,1,Divorciado(a),Direito
34,1989-09-14,Amapá,19930.38,Mestrado,2,Divorciado(a),Engenharia
28,1995-10-31,São Paulo,16152.8,Graduação,3,Divorciado(a),Educação
27,1997-03-08,Bahia,14936.09,Doutorado,0,Divorciado(a),Finanças
51,1973-01-11,Paraná,14506.53,Mestrado,4,Solteiro(a),Saúde
37,1987-07-05,Sergipe,15129.95,Ensino Médio,4,Solteiro(a),Finanças
21,2003-01-30,Espírito Santo,18834.75,Pós-graduação,1,Viúvo(a),Engenharia
36,1987-12-25,Pará,12714.37,Pós-graduação,0,Solteiro(a),Tecnologia
25,1999-02-17,Rio Grande do Norte,16953.4,Mestrado,4,Casado(a),Educação
22,2001-08-30,Pernambuco,2461.57,Pós-graduação,0,Casado(a),Marketing
54,1970-07-29,Maranhão,8912.22,Ensino Médio,3,Solteiro(a),Saúde
30,1994-08-03,Rio Grande do Norte,14956.19,Doutorado,3,Divorciado(a),Finanças
55,1968-10-02,Distrito Federal,6381.67,Ensino Médio,1,Casado(a),Engenharia
60,1963-12-30,Mato Grosso,11757.77,Graduação,0,Divorciado(a),Direito
48,1975-09-19,Rio Grande do Norte,7058.22,Ensino Fundamental,1,Casado(a),Engenharia
25,1998-10-09,Sergipe,15142.24,Pós-graduação,1,Viúvo(a),Educação
29,1995-07-01,São Paulo,15836.86,Mestrado,2,Divorciado(a),Engenharia
54,1969-08-28,Maranhão,17774.14,Graduação,3,Divorciado(a),Marketing
45,1979-03-27,Piauí,5675.29,Doutorado,4,Viúvo(a),Saúde
50,1974-08-08,Goiás,5893.91,Doutorado,3,Solteiro(a),Finanças
25,1999-05-15,Rio de Janeiro,15141.63,Pós-graduação,5,Casado(a),Direito
37,1987-06-21,Alagoas,4055.49,Graduação,5,Casado(a),Saúde
20,2004-06-19,Pernambuco,3743.96,Pós-graduação,4,Divorciado(a),Engenharia
36,1987-10-13,Pernambuco,5133.5,Graduação,1,Casado(a),Tecnologia
45,1979-03-04,Paraíba,9137.13,Doutorado,2,Divorciado(a),Direito
41,1983-04-12,Espírito Santo,5207.59,Doutorado,4,Divorciado(a),Finanças
44,1979-12-03,Mato Grosso,5440.5,Doutorado,4,Solteiro(a),Saúde
52,1971-11-25,Espírito Santo,18066.77,Ensino Médio,2,Casado(a),Direito
30,1994-05-12,Amazonas,18726.98,Pós-graduação,5,Viúvo(a),Engenharia
45,1978-12-16,Minas Gerais,19000.05,Mestrado,0,Casado(a),Direito
38,1986-06-09,Goiás,9228.47,Doutorado,5,Solteiro(a),Educação
60,1963-08-28,Piauí,9270.75,Ensino Médio,4,Divorciado(a),Engenharia
59,1964-09-18,Piauí,8059.46,Doutorado,1,Solteiro(a),Direito
46,1977-12-09,Paraíba,15624.72,Mestrado,5,Viúvo(a),Marketing
25,1999-08-19,Mato Grosso,4341.31,Graduação,0,Casado(a),Engenharia
60,1964-08-20,Espírito Santo,14091.14,Ensino Médio,4,Casado(a),Educação
40,1983-11-25,Alagoas,2580.31,Doutorado,4,Solteiro(a),Saúde
24,2000-07-20,Mato Grosso do Sul,10917.56,Ensino Médio,0,Divorciado(a),Direito
31,1992-10-31,Alagoas,4599.21,Pós-graduação,3,Divorciado(a),Engenharia
23,2000-11-24,Bahia,6904.48,Pós-graduação,2,Solteiro(a),Tecnologia
29,1995-02-07,Bahia,5079.17,Doutorado,2,Casado(a),Direito
36,1987-08-23,Ceará,3908.78,Doutorado,0,Casado(a),Marketing
58,1965-10-16,Bahia,2154.45,Graduação,0,Divorciado(a),Saúde
42,1982-06-22,Pará,2102.64,Pós-graduação,0,Solteiro(a),Direito
52,1972-05-26,Maranhão,2193.33,Pós-graduação,4,Casado(a),Direito
39,1984-10-17,Bahia,9536.05,Graduação,0,Divorciado(a),Marketing
53,1971-03-10,Espírito Santo,4551.55,Ensino Médio,3,Viúvo(a),Tecnologia
40,1983-10-04,Piauí,5183.92,Doutorado,2,Viúvo(a),Saúde
42,1981-11-25,Pará,6956.25,Pós-graduação,0,Divorciado(a),Direito
40,1983-09-09,Pernambuco,2795.64,Doutorado,5,Solteiro(a),Direito
21,2003-08-21,Paraná,12813.61,Pós-graduação,4,Solteiro(a),Direito
22,2002-02-17,Goiás,3475.9,Graduação,3,Divorciado(a),Finanças
40,1983-12-18,Piauí,15766.88,Doutorado,1,Solteiro(a),Finanças
25,1999-04-15,Acre,5305.81,Doutorado,5,Viúvo(a),Tecnologia
23,2000-12-17,Alagoas,3894.53,Graduação,1,Viúvo(a),Engenharia
42,1981-12-29,Distrito Federal,17176.55,Doutorado,0,Divorciado(a),Engenharia
48,1975-08-27,Distrito Federal,8490.16,Mestrado,0,Solteiro(a),Finanças
51,1973-04-13,Acre,18068.12,Mestrado,1,Casado(a),Marketing
42,1982-08-11,Amazonas,16871.43,Ensino Fundamental,2,Solteiro(a),Educação
43,1981-08-12,Espírito Santo,17781.83,Doutorado,5,Solteiro(a),Direito
52,1971-09-03,Tocantins,17430.28,Ensino Fundamental,5,Casado(a),Finanças
25,1998-08-28,Tocantins,8749.59,Doutorado,1,Casado(a),Educação
54,1969-12-27,Pará,12924.53,Graduação,5,Viúvo(a),Marketing
33,1991-05-02,Roraima,6638.68,Doutorado,2,Viúvo(a),Direito
31,1993-08-13,Paraná,11264.07,Ensino Médio,4,Casado(a),Educação
31,1993-03-08,Amapá,8358.88,Doutorado,5,Viúvo(a),Engenharia
50,1974-04-27,Rondônia,15237.47,Doutorado,4,Viúvo(a),Tecnologia
24,2000-08-15,Santa Catarina,18650.36,Mestrado,5,Casado(a),Engenharia
28,1995-11-01,Roraima,14200.3,Graduação,2,Solteiro(a),Tecnologia
43,1980-08-23,São Paulo,2277.97,Ensino Fundamental,5,Divorciado(a),Saúde
50,1973-10-29,Alagoas,19106.59,Doutorado,2,Divorciado(a),Marketing
53,1971-03-23,Santa Catarina,9501.01,Mestrado,2,Casado(a),Marketing
53,1970-10-09,Espírito Santo,5107.2,Doutorado,4,Casado(a),Educação
54,1970-03-13,Pará,3460.7,Ensino Médio,4,Divorciado(a),Engenharia
26,1997-09-10,Distrito Federal,3404.62,Ensino Médio,3,Solteiro(a),Tecnologia
25,1999-01-09,Ceará,11891.39,Mestrado,4,Solteiro(a),Educação
28,1995-11-01,Minas Gerais,11169.7,Mestrado,4,Solteiro(a),Marketing
40,1984-08-10,Pernambuco,13263.58,Ensino Médio,4,Viúvo(a),Finanças
18,2006-06-09,Ceará,13905.76,Pós-graduação,3,Casado(a),Educação
35,1988-09-11,Alagoas,8549.33,Pós-graduação,4,Solteiro(a),Direito
38,1985-10-14,Pernambuco,3270.22,Ensino Médio,1,Solteiro(a),Educação
55,1969-06-22,Rio de Janeiro,6692.37,Mestrado,5,Solteiro(a),Direito
52,1972-02-21,Espírito Santo,13873.08,Mestrado,5,Casado(a),Engenharia
45,1979-05-23,Rio Grande do Norte,13861.38,Ensino Fundamental,5,Casado(a),Marketing
44,1980-05-13,Rondônia,14091.19,Pós-graduação,0,Solteiro(a),Direito
41,1983-03-09,Tocantins,13175.95,Ensino Fundamental,1,Viúvo(a),Direito
18,2005-10-06,Bahia,8215.1,Graduação,1,Viúvo(a),Engenharia
48,1975-12-09,Minas Gerais,11125.7,Graduação,0,Viúvo(a),Direito
41,1982-10-01,Rio Grande do Sul,2132.23,Ensino Fundamental,0,Viúvo(a),Educação
55,1968-11-10,Goiás,7232.0,Doutorado,3,Viúvo(a),Saúde
26,1997-12-31,Tocantins,7901.74,Doutorado,1,Solteiro(a),Marketing
28,1996-01-25,Roraima,10072.58,Ensino Médio,0,Casado(a),Saúde
56,1968-04-07,Alagoas,9917.41,Ensino Médio,4,Solteiro(a),Marketing
56,1968-07-03,Rio de Janeiro,3095.26,Pós-graduação,5,Divorciado(a),Finanças
27,1996-12-04,Pará,15805.92,Mestrado,2,Casado(a),Educação
44,1979-12-26,Goiás,14084.03,Pós-graduação,2,Solteiro(a),Engenharia
55,1968-12-02,Amapá,16658.7,Ensino Fundamental,2,Casado(a),Finanças
30,1994-02-02,Roraima,10041.47,Mestrado,2,Solteiro(a),Engenharia
39,1984-10-30,Santa Catarina,2538.73,Mestrado,1,Viúvo(a),Educação
28,1995-10-22,Piauí,12114.29,Mestrado,1,Divorciado(a),Engenharia
20,2004-08-15,Espírito Santo,14687.2,Ensino Fundamental,0,Divorciado(a),Finanças
23,2001-01-15,Espírito Santo,7300.08,Mestrado,5,Casado(a),Finanças
19,2005-04-22,Amazonas,17712.37,Graduação,4,Casado(a),Direito
60,1964-04-22,Rondônia,16351.69,Pós-graduação,3,Viúvo(a),Educação
48,1976-01-22,Pernambuco,4649.25,Ensino Fundamental,0,Solteiro(a),Tecnologia
43,1981-01-01,Tocantins,7197.13,Mestrado,5,Solteiro(a),Marketing
34,1990-08-11,São Paulo,17634.02,Pós-graduação,5,Solteiro(a),Engenharia
29,1995-02-28,Sergipe,5710.4,Graduação,0,Divorciado(a),Marketing
56,1968-02-29,Rio Grande do Sul,13073.32,Ensino Fundamental,3,Casado(a),Saúde
58,1966-06-24,Rio de Janeiro,5533.37,Ensino Médio,2,Casado(a),Finanças
34,1990-06-22,Amapá,15328.51,Ensino Fundamental,2,Casado(a),Educação
57,1967-02-26,Tocantins,14624.67,Doutorado,3,Casado(a),Educação
27,1996-10-25,Piauí,5460.63,Mestrado,1,Casado(a),Educação
58,1966-08-02,Acre,7314.33,Ensino Fundamental,2,Divorciado(a),Marketing
25,1998-12-09,São Paulo,12275.75,Doutorado,2,Viúvo(a),Direito
55,1969-04-12,Sergipe,16328.66,Ensino Fundamental,0,Divorciado(a),Direito
20,2004-04-05,Distrito Federal,13157.34,Mestrado,0,Viúvo(a),Marketing
40,1984-06-07,Roraima,12065.89,Pós-graduação,4,Viúvo(a),Engenharia
51,1973-02-23,Pernambuco,8383.95,Pós-graduação,0,Divorciado(a),Direito
44,1979-12-21,Mato Grosso,2197.9,Mestrado,2,Casado(a),Marketing
30,1994-04-29,Minas Gerais,9000.27,Graduação,2,Casado(a),Saúde
49,1974-10-30,São Paulo,17619.1,Graduação,5,Casado(a),Marketing
27,1996-12-23,Pará,14080.28,Mestrado,4,Solteiro(a),Saúde
26,1998-04-05,Minas Gerais,10976.33,Graduação,1,Casado(a),Engenharia
52,1972-08-01,Goiás,12921.09,Graduação,1,Divorciado(a),Finanças
50,1973-09-21,Santa Catarina,6295.5,Doutorado,1,Casado(a),Tecnologia
41,1983-07-13,Bahia,8357.42,Graduação,1,Solteiro(a),Educação
36,1988-02-04,Mato Grosso do Sul,14860.16,Ensino Médio,3,Casado(a),Tecnologia
47,1977-01-08,Rondônia,9169.8,Ensino Médio,2,Viúvo(a),Direito
53,1971-07-06,Ceará,18969.14,Ensino Fundamental,3,Viúvo(a),Engenharia
37,1986-08-25,Piauí,14257.23,Ensino Fundamental,4,Solteiro(a),Educação
44,1980-08-17,Mato Grosso do Sul,9670.61,Ensino Médio,4,Solteiro(a),Marketing
48,1976-05-12,Ceará,8665.95,Mestrado,5,Viúvo(a),Tecnologia
55,1968-08-24,Acre,11606.75,Pós-graduação,3,Casado(a),Engenharia
47,1977-01-31,Acre,5993.86,Pós-graduação,2,Viúvo(a),Educação
31,1993-05-21,Tocantins,10558.5,Ensino Médio,3,Viúvo(a),Marketing
45,1979-05-02,Rio Grande do Sul,3982.77,Graduação,4,Divorciado(a),Direito
37,1986-10-20,Paraná,13478.48,Ensino Médio,4,Divorciado(a),Marketing
43,1980-12-20,Rio Grande do Norte,19986.19,Doutorado,0,Viúvo(a),Finanças
29,1995-01-29,Maranhão,16963.25,Ensino Médio,1,Viúvo(a),Direito
34,1989-12-08,Espírito Santo,18890.09,Graduação,5,Casado(a),Direito
18,2005-10-19,Amazonas,9886.1,Ensino Médio,3,Divorciado(a),Finanças
32,1991-11-16,Sergipe,16541.29,Mestrado,1,Divorciado(a),Direito
24,1999-09-23,Rondônia,13162.3,Mestrado,5,Viúvo(a),Saúde
31,1993-06-14,Pará,12023.48,Ensino Médio,4,Viúvo(a),Finanças
52,1972-03-27,Pará,16101.48,Doutorado,4,Viúvo(a),Educação
39,1984-10-13,Sergipe,18620.32,Ensino Fundamental,3,Divorciado(a),Marketing
21,2002-09-26,Paraná,14041.68,Ensino Fundamental,1,Divorciado(a),Finanças
26,1997-10-06,Rio de Janeiro,14939.38,Pós-graduação,4,Solteiro(a),Direito
57,1967-03-15,Amazonas,13195.24,Ensino Médio,5,Casado(a),Educação
36,1988-04-09,Sergipe,18538.15,Ensino Médio,4,Viúvo(a),Saúde
57,1967-02-17,Alagoas,18526.46,Graduação,3,Solteiro(a),Engenharia
29,1994-09-06,Roraima,10391.62,Ensino Médio,5,Divorciado(a),Saúde
59,1965-03-13,Mato Grosso do Sul,3848.98,Ensino Médio,5,Casado(a),Direito
41,1983-07-02,Rondônia,2602.62,Mestrado,1,Viúvo(a),Tecnologia
42,1982-03-29,Piauí,6196.4,Pós-graduação,4,Casado(a),Saúde
41,1983-06-24,Goiás,12199.48,Pós-graduação,2,Viúvo(a),Saúde
40,1983-09-10,Amazonas,3507.26,Pós-graduação,5,Divorciado(a),Direito
54,1970-07-13,Rondônia,17312.45,Ensino Médio,5,Casado(a),Finanças
18,2006-04-23,Distrito Federal,5231.62,Doutorado,0,Casado(a),Saúde
60,1963-09-08,Paraná,14236.87,Ensino Médio,3,Divorciado(a),Saúde
36,1988-03-09,Mato Grosso,5297.98,Mestrado,2,Casado(a),Educação
53,1971-08-15,Rio Grande do Sul,9428.36,Graduação,3,Solteiro(a),Engenharia
40,1983-10-24,Mato Grosso do Sul,16108.15,Pós-graduação,5,Viúvo(a),Saúde
28,1995-12-23,Paraná,18412.34,Graduação,4,Viúvo(a),Direito
35,1989-07-18,Santa Catarina,6862.38,Pós-graduação,3,Solteiro(a),Finanças
28,1996-04-19,Sergipe,9784.76,Graduação,2,Casado(a),Saúde
60,1963-10-23,Santa Catarina,13616.12,Graduação,5,Viúvo(a),Finanças
20,2004-01-03,Tocantins,3356.69,Ensino Médio,1,Viúvo(a),Educação
55,1968-12-19,Minas Gerais,12417.82,Ensino Médio,2,Solteiro(a),Tecnologia
32,1992-02-06,Minas Gerais,15313.34,Doutorado,5,Divorciado(a),Engenharia
36,1987-11-29,Rondônia,10910.35,Mestrado,1,Viúvo(a),Educação
30,1993-12-06,Sergipe,10306.13,Mestrado,2,Viúvo(a),Direito
34,1989-09-09,Paraíba,6727.99,Ensino Fundamental,5,Solteiro(a),Engenharia
31,1992-12-03,Piauí,3614.93,Ensino Médio,5,Solteiro(a),Educação
28,1995-10-09,Pernambuco,15984.96,Ensino Médio,3,Viúvo(a),Engenharia
54,1969-11-26,Bahia,19757.98,Ensino Fundamental,2,Solteiro(a),Finanças
48,1976-07-07,Mato Grosso,3345.94,Mestrado,4,Divorciado(a),Tecnologia
30,1994-02-06,Tocantins,18308.98,Mestrado,0,Divorciado(a),Saúde
56,1968-05-17,Ceará,9327.12,Ensino Médio,0,Casado(a),Saúde
42,1982-05-13,Mato Grosso,12695.2,Ensino Médio,5,Casado(a),Direito
35,1988-11-15,Rondônia,12142.66,Ensino Fundamental,2,Casado(a),Engenharia
57,1966-11-15,Rondônia,18120.71,Mestrado,5,Viúvo(a),Educação
53,1971-02-27,Amapá,12865.18,Ensino Médio,4,Viúvo(a),Saúde
58,1966-03-28,Paraná,3441.43,Ensino Fundamental,5,Divorciado(a),Tecnologia
33,1990-12-05,Rio Grande do Norte,16993.88,Mestrado,1,Casado(a),Tecnologia
37,1987-03-02,Amapá,18671.08,Ensino Fundamental,0,Casado(a),Direito
23,2001-04-23,Goiás,4599.39,Ensino Médio,4,Divorciado(a),Finanças
48,1976-03-31,Paraná,17920.11,Mestrado,1,Viúvo(a),Marketing
48,1975-11-04,Amapá,11134.34,Ensino Fundamental,3,Divorciado(a),Tecnologia
47,1976-11-13,Goiás,4158.44,Doutorado,5,Viúvo(a),Saúde
42,1982-03-22,São Paulo,2338.75,Ensino Médio,2,Divorciado(a),Engenharia
57,1967-07-29,Mato Grosso,7405.59,Ensino Fundamental,4,Solteiro(a),Saúde
44,1979-11-12,Piauí,12465.98,Doutorado,4,Divorciado(a),Direito
39,1984-09-18,Minas Gerais,14226.7,Ensino Médio,3,Viúvo(a),Engenharia
40,1983-08-23,Tocantins,10092.45,Mestrado,0,Viúvo(a),Direito
25,1999-03-30,Rio de Janeiro,9917.29,Ensino Médio,0,Casado(a),Marketing
41,1982-12-31,Bahia,5589.33,Graduação,0,Casado(a),Marketing
40,1984-04-21,Acre,11566.87,Ensino Médio,5,Divorciado(a),Tecnologia
46,1978-05-14,Rio Grande do Norte,12229.06,Doutorado,3,Solteiro(a),Marketing
34,1990-04-15,Santa Catarina,6263.06,Ensino Fundamental,3,Divorciado(a),Engenharia
25,1999-05-08,Mato Grosso do Sul,9408.01,Mestrado,2,Solteiro(a),Educação
51,1973-06-15,Distrito Federal,19243.36,Pós-graduação,0,Viúvo(a),Marketing
41,1983-04-03,Amapá,4729.0,Graduação,1,Viúvo(a),Educação
45,1978-08-30,Acre,4756.54,Doutorado,1,Divorciado(a),Finanças
54,1970-01-17,Minas Gerais,19677.43,Ensino Fundamental,2,Divorciado(a),Marketing
60,1964-07-18,Ceará,17618.26,Ensino Médio,1,Solteiro(a),Marketing
54,1970-03-15,Goiás,6715.56,Graduação,3,Viúvo(a),Finanças
20,2004-04-06,Piauí,5453.76,Graduação,2,Viúvo(a),Educação
34,1990-06-28,Tocantins,11336.78,Ensino Fundamental,4,Casado(a),Educação
52,1971-12-01,Tocantins,4681.69,Ensino Fundamental,0,Divorciado(a),Tecnologia
51,1973-04-10,Rondônia,8118.71,Ensino Médio,0,Casado(a),Finanças
38,1986-01-14,Goiás,3337.39,Ensino Médio,2,Casado(a),Marketing
27,1997-07-19,Distrito Federal,10298.47,Mestrado,4,Solteiro(a),Direito
50,1974-05-11,Acre,6144.38,Doutorado,4,Solteiro(a),Finanças
25,1999-07-25,Distrito Federal,4658.24,Doutorado,0,Viúvo(a),Direito
44,1980-01-17,Rondônia,11954.02,Graduação,0,Casado(a),Direito
31,1992-10-28,Sergipe,13899.35,Ensino Médio,5,Viúvo(a),Tecnologia
30,1994-02-27,Distrito Federal,11016.27,Doutorado,4,Viúvo(a),Marketing
41,1983-05-22,Pará,4204.49,Graduação,2,Solteiro(a),Marketing
33,1991-03-16,Bahia,14721.22,Pós-graduação,4,Casado(a),Finanças
57,1967-03-01,Bahia,16740.11,Ensino Médio,2,Casado(a),Marketing
48,1976-01-27,Rondônia,13377.24,Pós-graduação,2,Solteiro(a),Finanças
27,1996-10-27,Alagoas,12956.3,Pós-graduação,1,Divorciado(a),Saúde
52,1972-02-20,Rio Grande do Sul,11005.1,Graduação,5,Viúvo(a),Direito
48,1976-05-02,Distrito Federal,16936.49,Doutorado,4,Viúvo(a),Marketing
30,1994-05-01,Rio de Janeiro,5987.37,Doutorado,0,Solteiro(a),Saúde
22,2002-01-26,Espírito Santo,11508.54,Doutorado,5,Viúvo(a),Engenharia
52,1972-07-03,Pernambuco,4614.01,Ensino Médio,0,Solteiro(a),Marketing
49,1975-01-23,Roraima,9855.7,Pós-graduação,5,Divorciado(a),Educação
37,1987-08-13,Maranhão,15316.91,Pós-graduação,4,Solteiro(a),Educação
50,1974-04-04,Distrito Federal,7112.15,Doutorado,3,Divorciado(a),Direito
23,2001-05-17,Acre,16980.52,Doutorado,2,Solteiro(a),Saúde
19,2005-06-30,Amapá,2249.76,Graduação,3,Viúvo(a),Finanças
51,1972-09-19,Pernambuco,3927.21,Graduação,4,Divorciado(a),Saúde
22,2002-03-21,Pará,2794.68,Ensino Fundamental,0,Solteiro(a),Saúde
39,1985-06-21,Bahia,8417.47,Doutorado,3,Casado(a),Saúde
31,1992-10-01,Mato Grosso,14433.88,Doutorado,2,Viúvo(a),Marketing
53,1970-12-14,Roraima,5644.38,Ensino Fundamental,4,Viúvo(a),Marketing
37,1986-12-19,Distrito Federal,15320.58,Mestrado,0,Casado(a),Finanças
42,1982-08-03,Rio Grande do Norte,17834.46,Graduação,3,Solteiro(a),Direito
23,2001-08-05,Goiás,3008.3,Ensino Fundamental,5,Solteiro(a),Marketing
24,1999-12-01,Amapá,11423.52,Ensino Fundamental,1,Casado(a),Direito
23,2000-10-26,Amapá,11291.9,Doutorado,4,Casado(a),Engenharia
29,1995-04-22,Goiás,17786.6,Doutorado,2,Solteiro(a),Finanças
49,1975-08-10,Rio Grande do Norte,2861.42,Mestrado,5,Casado(a),Tecnologia
29,1994-11-15,Rio Grande do Norte,19183.59,Graduação,0,Viúvo(a),Finanças
29,1995-08-08,São Paulo,18770.68,Ensino Fundamental,0,Divorciado(a),Saúde
26,1998-02-06,Bahia,12212.17,Doutorado,3,Casado(a),Marketing
24,2000-03-19,Goiás,14848.63,Pós-graduação,2,Viúvo(a),Finanças
59,1964-10-19,Maranhão,3006.54,Mestrado,3,Viúvo(a),Tecnologia
60,1964-06-14,Amapá,4487.09,Graduação,5,Casado(a),Tecnologia
35,1989-04-10,Ceará,19721.32,Graduação,0,Casado(a),Saúde
49,1974-10-26,Rio de Janeiro,7051.89,Doutorado,2,Casado(a),Engenharia
40,1983-09-05,Acre,6077.5,Mestrado,5,Solteiro(a),Saúde
51,1973-05-14,Paraíba,5522.61,Ensino Fundamental,4,Casado(a),Finanças
58,1966-07-12,Minas Gerais,13131.39,Ensino Médio,0,Viúvo(a),Tecnologia
56,1968-01-20,Maranhão,18129.54,Mestrado,5,Viúvo(a),Direito
26,1998-01-23,Goiás,19822.8,Doutorado,2,Divorciado(a),Tecnologia
32,1991-11-15,Acre,5666.33,Doutorado,4,Divorciado(a),Direito
35,1988-11-16,Roraima,13968.99,Ensino Fundamental,0,Casado(a),Tecnologia
31,1992-09-20,Amazonas,4533.5,Ensino Fundamental,0,Viúvo(a),Educação
19,2005-01-08,Espírito Santo,6224.41,Ensino Médio,0,Viúvo(a),Engenharia
22,2002-01-14,São Paulo,12894.99,Mestrado,5,Casado(a),Educação
53,1971-02-24,Bahia,14151.42,Ensino Médio,3,Solteiro(a),Tecnologia
36,1988-04-23,Roraima,11812.67,Ensino Médio,4,Viúvo(a),Finanças
38,1985-10-29,Amazonas,12356.54,Ensino Fundamental,3,Divorciado(a),Engenharia
21,2003-05-09,Maranhão,6652.4,Ensino Médio,3,Solteiro(a),Saúde
57,1966-11-25,Maranhão,3774.25,Ensino Fundamental,3,Divorciado(a),Finanças
26,1998-06-13,Santa Catarina,17962.68,Graduação,4,Divorciado(a),Finanças
60,1964-03-10,Roraima,18990.03,Pós-graduação,0,Solteiro(a),Educação
25,1999-07-15,Rio Grande do Norte,13734.69,Ensino Fundamental,2,Viúvo(a),Tecnologia
33,1990-09-23,Goiás,17590.43,Mestrado,1,Divorciado(a),Saúde
58,1966-03-10,Sergipe,5206.42,Ensino Médio,3,Viúvo(a),Finanças
23,2001-04-16,Tocantins,18038.53,Mestrado,4,Viúvo(a),Engenharia
22,2002-04-09,São Paulo,13662.9,Graduação,5,Casado(a),Engenharia
54,1969-11-15,Pernambuco,5539.9,Graduação,0,Viúvo(a),Direito
19,2005-01-27,Rio Grande do Norte,5594.45,Pós-graduação,2,Casado(a),Marketing
28,1995-12-23,Paraíba,15155.65,Doutorado,2,Casado(a),Tecnologia
28,1995-12-15,Pará,16770.08,Mestrado,3,Casado(a),Finanças
25,1998-11-07,Rio de Janeiro,10401.12,Pós-graduação,4,Casado(a),Marketing
26,1997-10-15,Distrito Federal,18338.9,Ensino Médio,0,Divorciado(a),Finanças
21,2002-10-06,Rio Grande do Norte,17445.99,Graduação,2,Casado(a),Finanças
26,1997-09-27,Pará,2670.13,Ensino Fundamental,3,Solteiro(a),Engenharia
53,1971-05-23,Acre,8646.7,Doutorado,2,Casado(a),Saúde
45,1979-07-21,Maranhão,15704.85,Ensino Médio,5,Viúvo(a),Marketing
43,1981-02-09,Mato Grosso,17433.68,Mestrado,2,Divorciado(a),Direito
45,1979-08-15,Rondônia,12898.73,Doutorado,0,Casado(a),Finanças
